"","Date","Region","Thermal.Generation.Actual..in.MU.","Hydro.Generation.Actual..in.MU."
"4417",2020-02-03,"Western",1288.78,31.96
"4418",2020-02-03,"Southern",632.93,71.22
"4419",2020-02-03,"Eastern",486.69,24.51
"4420",2020-02-03,"NorthEastern",35.55,9.27
"4421",2020-02-04,"Northern",686.27,101.72
"4422",2020-02-04,"Western",1287.08,31.96
"4423",2020-02-04,"Southern",632.93,71.22
"4424",2020-02-04,"Eastern",493.54,24.51
"4425",2020-02-04,"NorthEastern",35.55,9.27
"4426",2020-02-05,"Northern",684.31,101.72
"4427",2020-02-05,"Western",1278.79,31.96
"4428",2020-02-05,"Southern",632.93,71.22
"4429",2020-02-05,"Eastern",493.54,24.51
"4430",2020-02-05,"NorthEastern",35.55,9.27
"4431",2020-02-06,"Northern",684.31,101.72
"4432",2020-02-06,"Western",1278.79,31.96
"4433",2020-02-06,"Southern",632.93,71.22
"4434",2020-02-06,"Eastern",493.54,24.51
"4435",2020-02-06,"NorthEastern",35.55,9.27
"4436",2020-02-07,"Northern",686.92,101.72
"4437",2020-02-07,"Western",1278.74,31.96
"4438",2020-02-07,"Southern",632.93,71.22
"4439",2020-02-07,"Eastern",493.54,24.51
"4440",2020-02-07,"NorthEastern",35.55,9.27
"4441",2020-02-08,"Northern",686.31,101.72
"4442",2020-02-08,"Western",1278.74,31.96
"4443",2020-02-08,"Southern",632.93,71.22
"4444",2020-02-08,"Eastern",497.49,24.51
"4445",2020-02-08,"NorthEastern",35.55,9.27
"4446",2020-02-09,"Northern",686.31,101.72
"4447",2020-02-09,"Western",1278.74,31.96
"4448",2020-02-09,"Southern",632.93,71.22
"4449",2020-02-09,"Eastern",497.49,24.51
"4450",2020-02-09,"NorthEastern",35.55,9.27
"4451",2020-02-10,"Northern",686.31,101.72
"4452",2020-02-10,"Western",1278.74,31.96
"4453",2020-02-10,"Southern",632.93,71.22
"4454",2020-02-10,"Eastern",497.49,24.51
"4455",2020-02-10,"NorthEastern",35.55,9.27
"4456",2020-02-11,"Northern",686.31,101.72
"4457",2020-02-11,"Western",1278.74,31.96
"4458",2020-02-11,"Southern",632.93,71.22
"4459",2020-02-11,"Eastern",497.49,24.51
"4460",2020-02-11,"NorthEastern",35.55,9.27
"4461",2020-02-12,"Northern",686.31,101.72
"4462",2020-02-12,"Western",1278.74,31.96
"4463",2020-02-12,"Southern",632.93,71.22
"4464",2020-02-12,"Eastern",497.49,24.51
"4465",2020-02-12,"NorthEastern",35.55,9.27
"4466",2020-02-13,"Northern",686.31,101.72
"4467",2020-02-13,"Western",1278.74,31.96
"4468",2020-02-13,"Southern",632.93,71.22
"4469",2020-02-13,"Eastern",497.49,24.51
"4470",2020-02-13,"NorthEastern",35.55,9.27
"4471",2020-02-14,"Northern",686.31,101.72
"4472",2020-02-14,"Western",1278.79,31.96
"4473",2020-02-14,"Southern",632.93,71.22
"4474",2020-02-14,"Eastern",497.49,24.51
"4475",2020-02-14,"NorthEastern",35.55,9.27
"4476",2020-02-15,"Northern",685.93,101.72
"4477",2020-02-15,"Western",1272.58,31.96
"4478",2020-02-15,"Southern",632.93,71.22
"4479",2020-02-15,"Eastern",497.49,24.51
"4480",2020-02-15,"NorthEastern",35.05,9.27
"4481",2020-02-16,"Northern",688.5,101.72
"4482",2020-02-16,"Western",1276.94,31.96
"4483",2020-02-16,"Southern",632.93,71.22
"4484",2020-02-16,"Eastern",498.7,24.51
"4485",2020-02-16,"NorthEastern",35.05,9.27
"4486",2020-02-17,"Northern",688.5,101.72
"4487",2020-02-17,"Western",1276.94,31.96
"4488",2020-02-17,"Southern",632.93,71.22
"4489",2020-02-17,"Eastern",498.7,24.51
"4490",2020-02-17,"NorthEastern",35.05,9.27
"4491",2020-02-18,"Northern",688.43,101.72
"4492",2020-02-18,"Western",1278.58,31.96
"4493",2020-02-18,"Southern",632.93,71.22
"4494",2020-02-18,"Eastern",498.7,24.51
"4495",2020-02-18,"NorthEastern",35.05,9.27
"4496",2020-02-19,"Northern",685.93,101.72
"4497",2020-02-19,"Western",1278.58,31.96
"4498",2020-02-19,"Southern",629.32,71.22
"4499",2020-02-19,"Eastern",498.7,24.51
"4500",2020-02-19,"NorthEastern",35.05,9.27
"4501",2020-02-20,"Northern",686.31,101.72
"4502",2020-02-20,"Western",1276.02,31.96
"4503",2020-02-20,"Southern",629.32,71.22
"4504",2020-02-20,"Eastern",508.1,24.51
"4505",2020-02-20,"NorthEastern",35.05,9.27
"4506",2020-02-21,"Northern",691.2,101.72
"4507",2020-02-21,"Western",1282.82,31.96
"4508",2020-02-21,"Southern",629.32,71.22
"4509",2020-02-21,"Eastern",508.1,24.51
"4510",2020-02-21,"NorthEastern",35.05,9.27
"4511",2020-02-22,"Northern",691.2,101.72
"4512",2020-02-22,"Western",1286.95,31.96
"4513",2020-02-22,"Southern",629.32,71.22
"4514",2020-02-22,"Eastern",503.43,24.51
"4515",2020-02-22,"NorthEastern",35.05,9.27
"4516",2020-02-23,"Northern",691.2,101.72
"4517",2020-02-23,"Western",1286.95,31.96
"4518",2020-02-23,"Southern",629.32,71.22
"4519",2020-02-23,"Eastern",503.43,24.51
"4520",2020-02-23,"NorthEastern",35.05,9.27
"4521",2020-02-24,"Northern",691.2,101.72
"4522",2020-02-24,"Western",1286.95,31.96
"4523",2020-02-24,"Southern",629.32,71.22
"4524",2020-02-24,"Eastern",503.43,24.51
"4525",2020-02-24,"NorthEastern",35.05,9.27
"4526",2020-02-25,"Northern",691.2,101.72
"4527",2020-02-25,"Western",1286.95,31.96
"4528",2020-02-25,"Southern",629.32,71.22
"4529",2020-02-25,"Eastern",503.43,24.51
"4530",2020-02-25,"NorthEastern",35.05,9.27
"4531",2020-02-26,"Northern",691.2,101.72
"4532",2020-02-26,"Western",1287.95,31.96
"4533",2020-02-26,"Southern",629.32,71.22
"4534",2020-02-26,"Eastern",503.43,24.51
"4535",2020-02-26,"NorthEastern",35.05,9.27
"4536",2020-02-27,"Northern",693.77,101.72
"4537",2020-02-27,"Western",1287.95,31.96
"4538",2020-02-27,"Southern",629.32,71.22
"4539",2020-02-27,"Eastern",503.43,24.51
"4540",2020-02-27,"NorthEastern",35.05,9.27
"4541",2020-02-28,"Northern",693.77,101.72
"4542",2020-02-28,"Western",1287.95,31.96
"4543",2020-02-28,"Southern",629.32,71.22
"4544",2020-02-28,"Eastern",503.43,24.51
"4545",2020-02-28,"NorthEastern",35.05,9.27
"4546",2020-02-29,"Northern",706.02,101.72
"4547",2020-02-29,"Western",1307.15,31.96
"4548",2020-02-29,"Southern",629.32,71.22
"4549",2020-02-29,"Eastern",503.43,24.51
"4550",2020-02-29,"NorthEastern",35.05,9.27
"4551",2020-03-01,"Northern",704.85,124.4
"4552",2020-03-01,"Western",1330.23,31.53
"4553",2020-03-01,"Southern",635.36,81.21
"4554",2020-03-01,"Eastern",505.72,30.34
"4555",2020-03-01,"NorthEastern",34.28,10.37
"4556",2020-03-02,"Northern",711.32,124.4
"4557",2020-03-02,"Western",1327.87,31.53
"4558",2020-03-02,"Southern",635.36,81.21
"4559",2020-03-02,"Eastern",505.72,30.34
"4560",2020-03-02,"NorthEastern",34.28,10.37
"4561",2020-03-03,"Northern",710.32,124.4
"4562",2020-03-03,"Western",1327.87,31.53
"4563",2020-03-03,"Southern",635.36,81.21
"4564",2020-03-03,"Eastern",505.72,30.34
"4565",2020-03-03,"NorthEastern",34.28,10.37
"4566",2020-03-04,"Northern",710.32,124.4
"4567",2020-03-04,"Western",1327.87,31.53
"4568",2020-03-04,"Southern",635.36,81.21
"4569",2020-03-04,"Eastern",505.72,30.34
"4570",2020-03-04,"NorthEastern",34.28,10.37
"4571",2020-03-05,"Northern",714.36,124.4
"4572",2020-03-05,"Western",1327.87,31.53
"4573",2020-03-05,"Southern",635.36,81.21
"4574",2020-03-05,"Eastern",505.72,30.34
"4575",2020-03-05,"NorthEastern",34.28,10.37
"4576",2020-03-06,"Northern",714.36,124.4
"4577",2020-03-06,"Western",1327.87,31.53
"4578",2020-03-06,"Southern",635.36,81.21
"4579",2020-03-06,"Eastern",505.72,30.34
"4580",2020-03-06,"NorthEastern",34.28,10.37
"4581",2020-03-07,"Northern",714.36,124.4
"4582",2020-03-07,"Western",1331.75,31.53
"4583",2020-03-07,"Southern",635.36,81.21
"4584",2020-03-07,"Eastern",505.72,30.34
"4585",2020-03-07,"NorthEastern",34.28,10.37
"4586",2020-03-08,"Northern",714.36,124.4
"4587",2020-03-08,"Western",1337.31,31.53
"4588",2020-03-08,"Southern",635.36,81.21
"4589",2020-03-08,"Eastern",505.72,30.34
"4590",2020-03-08,"NorthEastern",34.28,10.37
"4591",2020-03-09,"Northern",714.36,124.4
"4592",2020-03-09,"Western",1337.31,31.53
"4593",2020-03-09,"Southern",635.36,81.21
"4594",2020-03-09,"Eastern",505.72,30.34
"4595",2020-03-09,"NorthEastern",34.28,10.37
"4596",2020-03-10,"Northern",714.36,124.4
"4597",2020-03-10,"Western",1337.31,31.53
"4598",2020-03-10,"Southern",635.36,81.21
"4599",2020-03-10,"Eastern",505.72,30.34
"4600",2020-03-10,"NorthEastern",34.28,10.37
"4601",2020-03-11,"Northern",714.36,124.4
"4602",2020-03-11,"Western",1326.61,31.53
"4603",2020-03-11,"Southern",635.36,81.21
"4604",2020-03-11,"Eastern",495.72,30.34
"4605",2020-03-11,"NorthEastern",34.28,10.37
"4606",2020-03-12,"Northern",699.33,124.4
"4607",2020-03-12,"Western",1326.61,31.53
"4608",2020-03-12,"Southern",639.01,81.21
"4609",2020-03-12,"Eastern",495.72,30.34
"4610",2020-03-12,"NorthEastern",34.28,10.37
"4611",2020-03-13,"Northern",700.33,124.4
"4612",2020-03-13,"Western",1326.61,31.53
"4613",2020-03-13,"Southern",639.01,81.21
"4614",2020-03-13,"Eastern",495.72,30.34
"4615",2020-03-13,"NorthEastern",34.28,10.37
"4616",2020-03-14,"Northern",697.41,124.4
"4617",2020-03-14,"Western",1326.61,31.53
"4618",2020-03-14,"Southern",639.01,81.21
"4619",2020-03-14,"Eastern",495.72,30.34
"4620",2020-03-14,"NorthEastern",34.28,10.37
"4621",2020-03-15,"Northern",683.49,124.4
"4622",2020-03-15,"Western",1326.61,31.53
"4623",2020-03-15,"Southern",639.01,81.21
"4624",2020-03-15,"Eastern",495.72,30.34
"4625",2020-03-15,"NorthEastern",34.28,10.37
"4626",2020-03-16,"Northern",683.49,124.4
"4627",2020-03-16,"Western",1326.61,31.53
"4628",2020-03-16,"Southern",639.01,81.21
"4629",2020-03-16,"Eastern",498.78,30.34
"4630",2020-03-16,"NorthEastern",34.28,10.37
"4631",2020-03-17,"Northern",683.49,124.4
"4632",2020-03-17,"Western",1326.61,31.53
"4633",2020-03-17,"Southern",639.01,81.21
"4634",2020-03-17,"Eastern",498.78,30.34
"4635",2020-03-17,"NorthEastern",34.28,10.37
"4636",2020-06-01,"Northern",748.55,302.26
"4637",2020-06-01,"Western",1370.15,25.69
"4638",2020-06-01,"Southern",681.68,55.29
"4639",2020-06-01,"Eastern",564.95,69.56
"4640",2020-06-01,"NorthEastern",34.53,20.42
"4641",2020-06-02,"Northern",748.55,302.26
"4642",2020-06-02,"Western",1370.15,25.69
"4643",2020-06-02,"Southern",681.68,55.29
"4644",2020-06-02,"Eastern",564.95,69.56
"4645",2020-06-02,"NorthEastern",34.53,20.42
"4646",2020-06-03,"Northern",748.55,302.26
"4647",2020-06-03,"Western",1370.4,25.69
"4648",2020-06-03,"Southern",681.68,55.29
"4649",2020-06-03,"Eastern",564.95,69.56
"4650",2020-06-03,"NorthEastern",34.53,20.42
"4651",2020-06-04,"Northern",748.55,302.26
"4652",2020-06-04,"Western",1370.4,25.69
"4653",2020-06-04,"Southern",681.68,55.29
"4654",2020-06-04,"Eastern",564.95,69.56
"4655",2020-06-04,"NorthEastern",34.53,20.42
"4656",2020-06-05,"Northern",745.8,302.26
"4657",2020-06-05,"Western",1381.52,25.69
"4658",2020-06-05,"Southern",677.11,55.29
"4659",2020-06-05,"Eastern",555.45,69.56
"4660",2020-06-05,"NorthEastern",34.8,20.42
"4661",2020-06-06,"Northern",746.48,302.26
"4662",2020-06-06,"Western",1388.88,25.69
"4663",2020-06-06,"Southern",677.11,55.29
"4664",2020-06-06,"Eastern",555.45,69.56
"4665",2020-06-06,"NorthEastern",35.08,20.42
"4666",2020-06-07,"Northern",746.48,302.26
"4667",2020-06-07,"Western",1388.88,25.69
"4668",2020-06-07,"Southern",677.11,55.29
"4669",2020-06-07,"Eastern",555.45,69.56
"4670",2020-06-07,"NorthEastern",35.08,20.42
"4671",2020-06-08,"Northern",749.39,302.26
"4672",2020-06-08,"Western",1388.88,25.69
"4673",2020-06-08,"Southern",677.11,55.29
"4674",2020-06-08,"Eastern",555.45,69.56
"4675",2020-06-08,"NorthEastern",35.08,20.42
"4676",2020-06-09,"Northern",746.44,302.26
"4677",2020-06-09,"Western",1388.88,25.69
"4678",2020-06-09,"Southern",673.7,55.29
"4679",2020-06-09,"Eastern",555.45,69.56
"4680",2020-06-09,"NorthEastern",35.08,20.42
"4681",2020-06-10,"Northern",746.44,302.26
"4682",2020-06-10,"Western",1371.48,25.69
"4683",2020-06-10,"Southern",649.26,55.29
"4684",2020-06-10,"Eastern",553.89,69.56
"4685",2020-06-10,"NorthEastern",35.08,20.42
"4686",2020-06-11,"Northern",746.44,302.26
"4687",2020-06-11,"Western",1371.48,25.69
"4688",2020-06-11,"Southern",649.26,55.29
"4689",2020-06-11,"Eastern",550.09,69.56
"4690",2020-06-11,"NorthEastern",35.08,20.42
"4691",2020-06-12,"Northern",749.7,302.26
"4692",2020-06-12,"Western",1371.48,25.69
"4693",2020-06-12,"Southern",645.99,55.29
"4694",2020-06-12,"Eastern",550.09,69.56
"4695",2020-06-12,"NorthEastern",35.08,20.42
"4696",2020-06-13,"Northern",747.02,302.26
"4697",2020-06-13,"Western",1371.48,25.69
"4698",2020-06-13,"Southern",636.07,55.29
"4699",2020-06-13,"Eastern",550.09,69.56
"4700",2020-06-13,"NorthEastern",35.08,20.42
"4701",2020-06-14,"Northern",747.02,302.26
"4702",2020-06-14,"Western",1371.48,25.69
"4703",2020-06-14,"Southern",635.24,55.29
"4704",2020-06-14,"Eastern",548.86,69.56
"4705",2020-06-14,"NorthEastern",35.08,20.42
"4706",2020-06-15,"Northern",743.15,302.26
"4707",2020-06-15,"Western",1368.05,25.69
"4708",2020-06-15,"Southern",637.12,55.29
"4709",2020-06-15,"Eastern",548.86,69.56
"4710",2020-06-15,"NorthEastern",35.08,20.42
"4711",2020-06-16,"Northern",743.29,302.26
"4712",2020-06-16,"Western",1368.05,25.69
"4713",2020-06-16,"Southern",638.72,55.29
"4714",2020-06-16,"Eastern",548.86,69.56
"4715",2020-06-16,"NorthEastern",38.88,20.42
"4716",2020-06-17,"Northern",746.24,302.26
"4717",2020-06-17,"Western",1379.69,25.69
"4718",2020-06-17,"Southern",635.28,55.29
"4719",2020-06-17,"Eastern",547.15,69.56
"4720",2020-06-17,"NorthEastern",38.88,20.42
"4721",2020-06-18,"Northern",746.24,302.26
"4722",2020-06-18,"Western",1379.69,25.69
"4723",2020-06-18,"Southern",635.28,55.29
"4724",2020-06-18,"Eastern",547.15,69.56
"4725",2020-06-18,"NorthEastern",38.88,20.42
"4726",2020-06-19,"Northern",746.24,302.26
"4727",2020-06-19,"Western",1379.69,25.69
"4728",2020-06-19,"Southern",635.28,55.29
"4729",2020-06-19,"Eastern",547.15,69.56
"4730",2020-06-19,"NorthEastern",38.88,20.42
"4731",2020-06-20,"Northern",746.24,302.26
"4732",2020-06-20,"Western",1345.91,25.69
"4733",2020-06-20,"Southern",626.54,55.29
"4734",2020-06-20,"Eastern",547.15,69.56
"4735",2020-06-20,"NorthEastern",38.88,20.42
"4736",2020-06-21,"Northern",754.32,302.26
"4737",2020-06-21,"Western",1345.91,25.69
"4738",2020-06-21,"Southern",626.54,55.29
"4739",2020-06-21,"Eastern",550.95,69.56
"4740",2020-06-21,"NorthEastern",38.88,20.42
"4741",2020-06-22,"Northern",754.32,302.26
"4742",2020-06-22,"Western",1345.91,25.69
"4743",2020-06-22,"Southern",633.28,55.29
"4744",2020-06-22,"Eastern",550.95,69.56
"4745",2020-06-22,"NorthEastern",38.61,20.42
"4746",2020-06-23,"Northern",754.32,302.26
"4747",2020-06-23,"Western",1345.91,25.69
"4748",2020-06-23,"Southern",633.28,55.29
"4749",2020-06-23,"Eastern",550.95,69.56
"4750",2020-06-23,"NorthEastern",38.61,20.42
"4751",2020-06-24,"Northern",753.64,302.26
"4752",2020-06-24,"Western",1345.91,25.69
"4753",2020-06-24,"Southern",633.28,55.29
"4754",2020-06-24,"Eastern",550.95,69.56
"4755",2020-06-24,"NorthEastern",38.61,20.42
"4756",2020-06-25,"Northern",753.64,302.26
"4757",2020-06-25,"Western",1333.23,25.69
"4758",2020-06-25,"Southern",633.28,55.29
"4759",2020-06-25,"Eastern",561.78,69.56
"4760",2020-06-25,"NorthEastern",38.61,20.42
"4761",2020-06-26,"Northern",751.4,302.26
"4762",2020-06-26,"Western",1337.43,25.69
"4763",2020-06-26,"Southern",633.28,55.29
"4764",2020-06-26,"Eastern",561.78,69.56
"4765",2020-06-26,"NorthEastern",38.88,20.42
"4766",2020-06-27,"Northern",751.4,302.26
"4767",2020-06-27,"Western",1337.43,25.69
"4768",2020-06-27,"Southern",633.28,55.29
"4769",2020-06-27,"Eastern",561.78,69.56
"4770",2020-06-27,"NorthEastern",38.88,20.42
"4771",2020-06-28,"Northern",751.4,302.26
"4772",2020-06-28,"Western",1337.43,25.69
"4773",2020-06-28,"Southern",637.85,55.29
"4774",2020-06-28,"Eastern",561.78,69.56
"4775",2020-06-28,"NorthEastern",38.88,20.42
"4776",2020-06-29,"Northern",751.4,302.26
"4777",2020-06-29,"Western",1337.43,25.69
"4778",2020-06-29,"Southern",633.49,55.29
"4779",2020-06-29,"Eastern",561.78,69.56
"4780",2020-06-29,"NorthEastern",38.88,20.42
"4781",2020-06-30,"Northern",763.13,302.26
"4782",2020-06-30,"Western",1344.6,25.69
"4783",2020-06-30,"Southern",633.49,55.29
"4784",2020-06-30,"Eastern",572.78,69.56
"4785",2020-06-30,"NorthEastern",38.88,20.42
"4786",2020-07-01,"Northern",700.54,327.08
"4787",2020-07-01,"Western",1180.48,29.75
"4788",2020-07-01,"Southern",554.71,61.43
"4789",2020-07-01,"Eastern",495.49,80
"4790",2020-07-01,"NorthEastern",37.4,27.51
"4791",2020-07-02,"Northern",700.54,327.08
"4792",2020-07-02,"Western",1182.71,29.75
"4793",2020-07-02,"Southern",554.71,61.43
"4794",2020-07-02,"Eastern",495.49,80
"4795",2020-07-02,"NorthEastern",37.4,27.51
"4796",2020-07-03,"Northern",700.54,327.08
"4797",2020-07-03,"Western",1182.71,29.75
"4798",2020-07-03,"Southern",553.71,61.43
"4799",2020-07-03,"Eastern",495.49,80
"4800",2020-07-03,"NorthEastern",37.4,27.51
"4801",2020-07-04,"Northern",700.54,327.08
"4802",2020-07-04,"Western",1182.71,29.75
"4803",2020-07-04,"Southern",550.58,61.43
"4804",2020-07-04,"Eastern",495.49,80
"4805",2020-07-04,"NorthEastern",37.4,27.51
"4806",2020-07-05,"Northern",700.54,327.08
"4807",2020-07-05,"Western",1179.51,29.75
"4808",2020-07-05,"Southern",550.58,61.43
"4809",2020-07-05,"Eastern",504.34,80
"4810",2020-07-05,"NorthEastern",37.4,27.51
"4811",2020-07-06,"Northern",700.54,327.08
"4812",2020-07-06,"Western",1169.91,29.75
"4813",2020-07-06,"Southern",550.58,61.43
"4814",2020-07-06,"Eastern",505.69,80
"4815",2020-07-06,"NorthEastern",37.55,27.51
"4816",2020-07-07,"Northern",700.54,327.08
"4817",2020-07-07,"Western",1163.08,29.75
"4818",2020-07-07,"Southern",546.65,61.43
"4819",2020-07-07,"Eastern",502.69,80
"4820",2020-07-07,"NorthEastern",37.55,27.51
"4821",2020-07-08,"Northern",703.21,327.08
"4822",2020-07-08,"Western",1154.77,29.75
"4823",2020-07-08,"Southern",546.65,61.43
"4824",2020-07-08,"Eastern",502.69,80
"4825",2020-07-08,"NorthEastern",36.98,27.51
"4826",2020-07-09,"Northern",703.21,327.08
"4827",2020-07-09,"Western",1153.58,29.75
"4828",2020-07-09,"Southern",546.65,61.43
"4829",2020-07-09,"Eastern",502.69,80
"4830",2020-07-09,"NorthEastern",36.65,27.51
"4831",2020-07-10,"Northern",703.04,327.08
"4832",2020-07-10,"Western",1126.96,29.75
"4833",2020-07-10,"Southern",554.97,61.43
"4834",2020-07-10,"Eastern",502.69,80
"4835",2020-07-10,"NorthEastern",36.65,27.51
"4836",2020-07-11,"Northern",703.04,327.08
"4837",2020-07-11,"Western",1141.18,29.75
"4838",2020-07-11,"Southern",558.9,61.43
"4839",2020-07-11,"Eastern",506.55,80
"4840",2020-07-11,"NorthEastern",36.65,27.51
"4841",2020-07-12,"Northern",703.04,327.08
"4842",2020-07-12,"Western",1141.18,29.75
"4843",2020-07-12,"Southern",558.9,61.43
"4844",2020-07-12,"Eastern",505.38,80
"4845",2020-07-12,"NorthEastern",36.65,27.51
"4846",2020-07-13,"Northern",703.04,327.08
"4847",2020-07-13,"Western",1141.18,29.75
"4848",2020-07-13,"Southern",558.9,61.43
"4849",2020-07-13,"Eastern",505.38,80
"4850",2020-07-13,"NorthEastern",36.65,27.51
"4851",2020-07-14,"Northern",703.04,327.08
"4852",2020-07-14,"Western",1150.35,29.75
"4853",2020-07-14,"Southern",563.62,61.43
"4854",2020-07-14,"Eastern",507.61,80
"4855",2020-07-14,"NorthEastern",36.65,27.51
"4856",2020-07-15,"Northern",703.04,327.08
"4857",2020-07-15,"Western",1150.59,29.75
"4858",2020-07-15,"Southern",545.33,61.43
"4859",2020-07-15,"Eastern",507.61,80
"4860",2020-07-15,"NorthEastern",36.27,27.51
"4861",2020-07-16,"Northern",703.04,327.08
"4862",2020-07-16,"Western",1151.45,29.75
"4863",2020-07-16,"Southern",538.78,61.43
"4864",2020-07-16,"Eastern",507.61,80
"4865",2020-07-16,"NorthEastern",36.27,27.51
"4866",2020-07-17,"Northern",700.52,327.08
"4867",2020-07-17,"Western",1151.45,29.75
"4868",2020-07-17,"Southern",537.54,61.43
"4869",2020-07-17,"Eastern",507.61,80
"4870",2020-07-17,"NorthEastern",36.27,27.51
"4871",2020-07-18,"Northern",700.52,327.08
"4872",2020-07-18,"Western",1140.86,29.75
"4873",2020-07-18,"Southern",546.61,61.43
"4874",2020-07-18,"Eastern",507.61,80
"4875",2020-07-18,"NorthEastern",36.27,27.51
"4876",2020-07-19,"Northern",700.52,327.08
"4877",2020-07-19,"Western",1142.05,29.75
"4878",2020-07-19,"Southern",549.74,61.43
"4879",2020-07-19,"Eastern",507.61,80
"4880",2020-07-19,"NorthEastern",36.27,27.51
"4881",2020-07-20,"Northern",702.94,327.08
"4882",2020-07-20,"Western",1151.1,29.75
"4883",2020-07-20,"Southern",545.53,61.43
"4884",2020-07-20,"Eastern",503.61,80
"4885",2020-07-20,"NorthEastern",36.27,27.51
"4886",2020-07-21,"Northern",711.03,327.08
"4887",2020-07-21,"Western",1162.34,29.75
"4888",2020-07-21,"Southern",545.53,61.43
"4889",2020-07-21,"Eastern",503.61,80
"4890",2020-07-21,"NorthEastern",36.27,27.51
"4891",2020-07-22,"Northern",711.03,327.08
"4892",2020-07-22,"Western",1162.34,29.75
"4893",2020-07-22,"Southern",542.77,61.43
"4894",2020-07-22,"Eastern",503.61,80
"4895",2020-07-22,"NorthEastern",36.65,27.51
"4896",2020-07-23,"Northern",711.03,327.08
"4897",2020-07-23,"Western",1162.34,29.75
"4898",2020-07-23,"Southern",544.01,61.43
"4899",2020-07-23,"Eastern",503.61,80
"4900",2020-07-23,"NorthEastern",36.65,27.51
"4901",2020-07-24,"Northern",711.03,327.08
"4902",2020-07-24,"Western",1162.34,29.75
"4903",2020-07-24,"Southern",547.68,61.43
"4904",2020-07-24,"Eastern",503.61,80
"4905",2020-07-24,"NorthEastern",36.65,27.51
"4906",2020-07-25,"Northern",708.11,327.08
"4907",2020-07-25,"Western",1160.62,29.75
"4908",2020-07-25,"Southern",528.59,61.43
"4909",2020-07-25,"Eastern",493.28,80
"4910",2020-07-25,"NorthEastern",36.65,27.51
"4911",2020-07-26,"Northern",708.11,327.08
"4912",2020-07-26,"Western",1172.65,29.75
"4913",2020-07-26,"Southern",538.6,61.43
"4914",2020-07-26,"Eastern",493.28,80
"4915",2020-07-26,"NorthEastern",36.65,27.51
"4916",2020-07-27,"Northern",708.11,327.08
"4917",2020-07-27,"Western",1186.05,29.75
"4918",2020-07-27,"Southern",538.6,61.43
"4919",2020-07-27,"Eastern",493.28,80
